family,scientificName,document,field,reference
MELASTOMATACEAE,"Microlicia minima",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Microlicia monticola",assessment,,"ROMERO, R.; WOODGYER, E. 2014. Microlicia In Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB9782)."
MELASTOMATACEAE,"Microlicia monticola",assessment,,"SANTOS, A.K.A.; MARTINS, A.B.; ROMERO, R.; SANTOS, A.P.M.; ALMEDA, F; BERNARDO, K.F.R.; KOSCHNITZKE, C.; GOLDENBERG, R.; REGINATO, M.; LEE, R.C.S.; RODRIGUES, W.A. Melastomataceae. In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana, 2009. pp. 263-279."
MELASTOMATACEAE,"Microlicia monticola",assessment,,"SALES, A.S.; SILVA, R.P. Agricultura cachaça e turismo: Sinônimos de crescimento do Estado da Bahia. Revista do Centro Federal de Educação Tecnológica da Bahia, v.6, n.5, pp.39-45, 2008."
MELASTOMATACEAE,"Microlicia monticola",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Microlicia mucugensis",assessment,,"ROMERO, R.; WOODGYER, E. 2014. Microlicia In Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB9782)."
MELASTOMATACEAE,"Microlicia mucugensis",assessment,,"SANTOS, A.K.A.; MARTINS, A.B.; ROMERO, R.; SANTOS, A.P.M.; ALMEDA, F; BERNARDO, K.F.R.; KOSCHNITZKE, C.; GOLDENBERG, R.; REGINATO, M.; LEE, R.C.S.; RODRIGUES, W.A. Melastomataceae. In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana, 2009. pp. 263-279."
MELASTOMATACEAE,"Microlicia mucugensis",assessment,,"TANAN, K. C. R.; CHAVES, J. M. A. Educação ambiental como prática propostiva na intervenção das queimadas no município de Mucugê, Chapada Diamantina. 1º Seminário Nacional de Geoecologia e planejamento territorial e 4º Seminário do Geoplan. Anais... Aracajú, SE. Disponível em : <http://anais.geoplan.net.br/trabalhos_formatados/A%20EDUCACAO%20AMBIENTAL%20COMO%20PRATICA%20PROPOSITIVA.pdf>., 2012."
MELASTOMATACEAE,"Microlicia mucugensis",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Microlicia noblickii",assessment,,"ROMERO, R.; WOODGYER, E. 2014. Microlicia In Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB9782)."
MELASTOMATACEAE,"Microlicia noblickii",assessment,,"SANTOS, A.K.A.; MARTINS, A.B.; ROMERO, R.; SANTOS, A.P.M.; ALMEDA, F; BERNARDO, K.F.R.; KOSCHNITZKE, C.; GOLDENBERG, R.; REGINATO, M.; LEE, R.C.S.; RODRIGUES, W.A. Melastomataceae. In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana, 2009. pp. 263-279."
MELASTOMATACEAE,"Microlicia noblickii",assessment,,"MMA/ICMBio. Plano de Manejo para o Parque Nacional da Chapada Diamantina – Versão Preliminar. Presente em: <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/parna_chapada_diamantina.pdf>., 2007. Acessado em 03 set. 2013."
MELASTOMATACEAE,"Microlicia noblickii",assessment,,"CAROLINA DE ANDRADE SPINOLA. Ecoturismo em espaços naturais de proteção integral no Brasil – O caso do Parque Nacional da Chapada Diamantina, Bahia. Barcelona, Espanha: Universidade de Barcelona , 2005."
MELASTOMATACEAE,"Microlicia noblickii",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Microlicia oligochaeta",assessment,,"ROMERO, R.; WOODGYER, E. 2014. Microlicia In Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB9782)."
MELASTOMATACEAE,"Microlicia oligochaeta",assessment,,"SANTOS, A.K.A.; MARTINS, A.B.; ROMERO, R.; SANTOS, A.P.M.; ALMEDA, F; BERNARDO, K.F.R.; KOSCHNITZKE, C.; GOLDENBERG, R.; REGINATO, M.; LEE, R.C.S.; RODRIGUES, W.A. Melastomataceae. In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana, 2009. pp. 263-279."
MELASTOMATACEAE,"Microlicia oligochaeta",assessment,,"MMA/ICMBio. Plano de Manejo para o Parque Nacional da Chapada Diamantina – Versão Preliminar. Presente em: <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/parna_chapada_diamantina.pdf>., 2007. Acessado em 03 set. 2013."
MELASTOMATACEAE,"Microlicia oligochaeta",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Microlicia ordinata",assessment,,"ROMERO, R.; WOODGYER, E. 2014. Microlicia In Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB9782)."
MELASTOMATACEAE,"Microlicia ordinata",assessment,,"SANTOS, A.K.A.; MARTINS, A.B.; ROMERO, R.; SANTOS, A.P.M.; ALMEDA, F; BERNARDO, K.F.R.; KOSCHNITZKE, C.; GOLDENBERG, R.; REGINATO, M.; LEE, R.C.S.; RODRIGUES, W.A. Melastomataceae. In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana, 2009. pp. 263-279."
MELASTOMATACEAE,"Microlicia ordinata",assessment,,"SOUZA, C. D.; FELFILI, J. M. Uso de plantas medicinais na região de Alto Paraíso de Goiás, GO, Brasil. Acta Botanica Brasilica, v. 20, n.1, p. 135-142, 2006."
MELASTOMATACEAE,"Microlicia ordinata",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Microlicia petasensis",assessment,,"ROMERO, R.; WOODGYER, E. 2014. Microlicia In Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB9782)."
MELASTOMATACEAE,"Microlicia petasensis",assessment,,"SANTOS, A.K.A.; MARTINS, A.B.; ROMERO, R.; SANTOS, A.P.M.; ALMEDA, F; BERNARDO, K.F.R.; KOSCHNITZKE, C.; GOLDENBERG, R.; REGINATO, M.; LEE, R.C.S.; RODRIGUES, W.A. Melastomataceae. In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana, 2009. pp. 263-279."
MELASTOMATACEAE,"Microlicia petasensis",assessment,,"LOBÃO, J.S.B. Análise socioambiental no município de Morro do Chapéu-BA baseado em geotecnologias. Salvador, BA: Universidade Federal da Bahia, 2006."
MELASTOMATACEAE,"Microlicia petasensis",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Microlicia pinheiroi",assessment,,"ROMERO, R.; WOODGYER, E. 2014. Microlicia In Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB9782)."
MELASTOMATACEAE,"Microlicia pinheiroi",assessment,,"SANTOS, A.K.A.; MARTINS, A.B.; ROMERO, R.; SANTOS, A.P.M.; ALMEDA, F; BERNARDO, K.F.R.; KOSCHNITZKE, C.; GOLDENBERG, R.; REGINATO, M.; LEE, R.C.S.; RODRIGUES, W.A. Melastomataceae. In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana, 2009. pp. 263-279."
MELASTOMATACEAE,"Microlicia pinheiroi",assessment,,"TANAN, K. C. R.; CHAVES, J. M. A. Educação ambiental como prática propostiva na intervenção das queimadas no município de Mucugê, Chapada Diamantina. 1º Seminário Nacional de Geoecologia e planejamento territorial e 4º Seminário do Geoplan. Anais... Aracajú, SE. Disponível em : <http://anais.geoplan.net.br/trabalhos_formatados/A%20EDUCACAO%20AMBIENTAL%20COMO%20PRATICA%20PROPOSITIVA.pdf>., 2012."
MELASTOMATACEAE,"Microlicia pinheiroi",assessment,,"IBGE - Instituto Brasileiro de Geografia e Estatística. Cidades@ - Andaraí. Disponível em: http://cidades.ibge.gov.br/xtras/perfil.php?lang=&codmun=290130&search=bahia|andarai>., 2013. Acessado em 31 out. 2013."
MELASTOMATACEAE,"Microlicia pinheiroi",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Microlicia scoparia",assessment,,"SANTOS, A.K.A.; MARTINS, A.B.; ROMERO, R.; SANTOS, A.P.M.; ALMEDA, F; BERNARDO, K.F.R.; KOSCHNITZKE, C.; GOLDENBERG, R.; REGINATO, M.; LEE, R.C.S.; RODRIGUES, W.A. Melastomataceae. In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana, 2009. pp. 263-279."
MELASTOMATACEAE,"Microlicia scoparia",assessment,,"MEDEIROS, M.B.; FIEDLER, N.C. Incêndios florestais no Parque Nacional da Serra da Canastra: desafios para a conservação da biodiversidade. Ciência Florestal, v.14, n.2, pp.157-168, 2004."
MELASTOMATACEAE,"Microlicia scoparia",assessment,,"ROMERO, R.; MARTINS, A.B. Melastomataceae do Parque Nacional da Serra da Canastra, Minas Gerais, Brasil. Revista Brasileira de Botância, v.25, n.1, pp.19-24, 2002."
MELASTOMATACEAE,"Microlicia scoparia",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Microlicia sincorensis",assessment,,"ROMERO, R.; WOODGYER, E. 2014. Microlicia In Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB9782)."
MELASTOMATACEAE,"Microlicia sincorensis",assessment,,"SANTOS, A.K.A.; MARTINS, A.B.; ROMERO, R.; SANTOS, A.P.M.; ALMEDA, F; BERNARDO, K.F.R.; KOSCHNITZKE, C.; GOLDENBERG, R.; REGINATO, M.; LEE, R.C.S.; RODRIGUES, W.A. Melastomataceae. In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana, 2009. pp. 263-279."
MELASTOMATACEAE,"Microlicia sincorensis",assessment,,"SALES, A.S.; SILVA, R.P. Agricultura cachaça e turismo: Sinônimos de crescimento do Estado da Bahia. Revista do Centro Federal de Educação Tecnológica da Bahia, v.6, n.5, pp.39-45, 2008."
MELASTOMATACEAE,"Microlicia sincorensis",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Microlicia subaequalis",assessment,,"ROMERO, R.; WOODGYER, E. 2014. Microlicia In Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB9782)."
MELASTOMATACEAE,"Microlicia subaequalis",assessment,,"SANTOS, A.K.A.; MARTINS, A.B.; ROMERO, R.; SANTOS, A.P.M.; ALMEDA, F; BERNARDO, K.F.R.; KOSCHNITZKE, C.; GOLDENBERG, R.; REGINATO, M.; LEE, R.C.S.; RODRIGUES, W.A. Melastomataceae. In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana, 2009. pp. 263-279."
MELASTOMATACEAE,"Microlicia subaequalis",assessment,,"SALES, A.S.; SILVA, R.P. Agricultura cachaça e turismo: Sinônimos de crescimento do Estado da Bahia. Revista do Centro Federal de Educação Tecnológica da Bahia, v.6, n.5, pp.39-45, 2008."
MELASTOMATACEAE,"Microlicia subaequalis",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Microlicia subalata",assessment,,"ROMERO, R.; WOODGYER, E. 2014. Microlicia In Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB9782)."
MELASTOMATACEAE,"Microlicia subalata",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Microlicia subalata",assessment,,"SANTOS, A.K.A.; MARTINS, A.B.; ROMERO, R.; SANTOS, A.P.M.; ALMEDA, F; BERNARDO, K.F.R.; KOSCHNITZKE, C.; GOLDENBERG, R.; REGINATO, M.; LEE, R.C.S.; RODRIGUES, W.A. Melastomataceae. In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana, 2009. pp. 263-279."
MELASTOMATACEAE,"Microlicia subalata",assessment,,"Braun, R. 2010. Plano de Manejo do Parque Natural Serra das Almas. Instituto Iguaçu."
MELASTOMATACEAE,"Microlicia suborbicularifolia",assessment,,"ROMERO, R.; WOODGYER, E. 2014. Microlicia In Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB9782)."
MELASTOMATACEAE,"Microlicia suborbicularifolia",assessment,,"SANTOS, A.K.A.; MARTINS, A.B.; ROMERO, R.; SANTOS, A.P.M.; ALMEDA, F; BERNARDO, K.F.R.; KOSCHNITZKE, C.; GOLDENBERG, R.; REGINATO, M.; LEE, R.C.S.; RODRIGUES, W.A. Melastomataceae. In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana, 2009. pp. 263-279."
MELASTOMATACEAE,"Microlicia suborbicularifolia",assessment,,"ANNA CRISTINA ALVARES RIBEIRO MACHADO. Ecoturismo na Serra do Caraça: contribuições da interpretação para a conservação ambiental. Belo Horizonte, MG: Universidade Federal de Minas Gerias, 2008."
MELASTOMATACEAE,"Microlicia suborbicularifolia",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Microlicia tenuifolia",assessment,,"SANTOS, A.K.A.; MARTINS, A.B.; ROMERO, R.; SANTOS, A.P.M.; ALMEDA, F; BERNARDO, K.F.R.; KOSCHNITZKE, C.; GOLDENBERG, R.; REGINATO, M.; LEE, R.C.S.; RODRIGUES, W.A. Melastomataceae. In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana, 2009. pp. 263-279."
MELASTOMATACEAE,"Microlicia tenuifolia",assessment,,"FERNANDES, E. A.; CUNHA, N. R. D. S.; SILVA, R. G. D. Degradação ambiental no Estado de Minas Gerais. Revista de Economia e Sociologia Rural, v. 43, n.1, p.179-198, 2005."
MELASTOMATACEAE,"Microlicia tenuifolia",assessment,,"GIULIETTI, N.; GIULIETTI, A. M.; PIRANI, J. R.; MENZES, N. L. Estudos em sempre-vivas: importância econômica do extrativismo em Minas Gerais, Brasil. Acta Botanica Brasilica, v. 1, n. 2, p. 179-193, 1987."
MELASTOMATACEAE,"Microlicia tenuifolia",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Microlicia trichocalycina",assessment,,"ROMERO, R.; WOODGYER, E. 2014. Microlicia In Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB9782)."
MELASTOMATACEAE,"Microlicia trichocalycina",assessment,,"SANTOS, A.K.A.; MARTINS, A.B.; ROMERO, R.; SANTOS, A.P.M.; ALMEDA, F; BERNARDO, K.F.R.; KOSCHNITZKE, C.; GOLDENBERG, R.; REGINATO, M.; LEE, R.C.S.; RODRIGUES, W.A. Melastomataceae. In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana, 2009. pp. 263-279."
MELASTOMATACEAE,"Microlicia trichocalycina",assessment,,"IBGE - Instituto Brasileiro de Geografia e Estatística. Cidades@ - Serro. Disponível em: <http://cidades.ibge.gov.br/xtras/perfil.php?lang=&codmun=316710&search=minas-gerais|serro>., 2013. Acessado em 18 out. 2013."
MELASTOMATACEAE,"Microlicia trichocalycina",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Microlicia vernicosa",assessment,,"ROMERO, R.; WOODGYER, E. 2014. Microlicia In Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB9782)."
MELASTOMATACEAE,"Microlicia vernicosa",assessment,,"SANTOS, A.K.A.; MARTINS, A.B.; ROMERO, R.; SANTOS, A.P.M.; ALMEDA, F; BERNARDO, K.F.R.; KOSCHNITZKE, C.; GOLDENBERG, R.; REGINATO, M.; LEE, R.C.S.; RODRIGUES, W.A. Melastomataceae. In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana, 2009. pp. 263-279."
MELASTOMATACEAE,"Microlicia vernicosa",assessment,,"RIBEIRO, K.T.; FILIPPO, D.C.; PAIVA, C.L.; MADEIRA, J.A.; NASCIMENTO, J.S. Ocupação por Brachiaria spp. (Poaceae) no Parque Nacional da Serra do Cipó e infestação decorrente da obra de pavimentação da rodovia MG-010, na APA Morro da Pedreira, Minas Gerais. 1º Simpósio Brasileiro sobre espécies exóticas invasoras. Brasília, Distrito Federal. 2005. Disponível em: < http://www.mma.gov.br/estruturas/174/_arquivos/174_05122008113143.pdf>., 2005."
MELASTOMATACEAE,"Microlicia vernicosa",assessment,,"PINTO, L. G.; OLIVEIRA, F. F. D.; ANDRADE, M. D. A.; PEDROSA, H. F.; SANTANA, W. A. D.; FIGUEIREDO, M. D. A. Atividade Erosiva em Trilhas de Unidades de Conservação: Estudo de Caso no Parque Nacional da Serra do Cipó, Minas Gerais, Brasil. E-Scientia, v.1, n.1, 2008."
MELASTOMATACEAE,"Microlicia vernicosa",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Chaetostoma inerme",assessment,,"RODELA, L.G. Cerrados de altitude e campos rupestres do Parque Estadual do Ibitipoca, sudeste de Minas Gerais: distribuição e florística por subfisionomias da vegetação. Revista do Departamento de Geografia, n.12, pp.163-189, 1998."
MELASTOMATACEAE,"Chaetostoma inerme",assessment,,"SANTOS, A.K.A.; MARTINS, A.B.; ROMERO, R.; SANTOS, A.P.M.; ALMEDA, F; BERNARDO, K.F.R.; KOSCHNITZKE, C.; GOLDENBERG, R.; REGINATO, M.; LEE, R.C.S.; RODRIGUES, W.A. Melastomataceae. In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana, 2009. pp. 263-279."
MELASTOMATACEAE,"Chaetostoma inerme",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Pterolepis rotundifolia",assessment,,"ROMERO, R. 2014. Pterolepis In Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB9856)."
MELASTOMATACEAE,"Pterolepis rotundifolia",assessment,,"SANTOS, A.K.A.; MARTINS, A.B.; ROMERO, R.; SANTOS, A.P.M.; ALMEDA, F; BERNARDO, K.F.R.; KOSCHNITZKE, C.; GOLDENBERG, R.; REGINATO, M.; LEE, R.C.S.; RODRIGUES, W.A. Melastomataceae. In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana, 2009. pp. 263-279."
MELASTOMATACEAE,"Pterolepis rotundifolia",assessment,,"TANAN, K. C. R.; CHAVES, J. M. A. Educação ambiental como prática propostiva na intervenção das queimadas no município de Mucugê, Chapada Diamantina. 1º Seminário Nacional de Geoecologia e planejamento territorial e 4º Seminário do Geoplan. Anais... Aracajú, SE. Disponível em : <http://anais.geoplan.net.br/trabalhos_formatados/A%20EDUCACAO%20AMBIENTAL%20COMO%20PRATICA%20PROPOSITIVA.pdf>., 2012."
MELASTOMATACEAE,"Pterolepis rotundifolia",assessment,,"CAROLINA DE ANDRADE SPINOLA. Ecoturismo em espaços naturais de proteção integral no Brasil – O caso do Parque Nacional da Chapada Diamantina, Bahia. Barcelona, Espanha: Universidade de Barcelona , 2005."
MELASTOMATACEAE,"Pterolepis rotundifolia",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Trembleya rosmarinoides",assessment,,"FERNANDES, E. A.; CUNHA, N. R. D. S.; SILVA, R. G. D. Degradação ambiental no Estado de Minas Gerais. Revista de Economia e Sociologia Rural, v. 43, n.1, p.179-198, 2005."
MELASTOMATACEAE,"Trembleya rosmarinoides",assessment,,"SANTOS, A.K.A.; MARTINS, A.B.; ROMERO, R.; SANTOS, A.P.M.; ALMEDA, F; BERNARDO, K.F.R.; KOSCHNITZKE, C.; GOLDENBERG, R.; REGINATO, M.; LEE, R.C.S.; RODRIGUES, W.A. Melastomataceae. In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana, 2009. pp. 263-279."
MELASTOMATACEAE,"Trembleya rosmarinoides",assessment,,"ENEIDA MARTINS. Revisão taxonômica do gênero Trembleya DC. (Melastomataceae). Universidade Estadual de Campinas, Campinas, 1997."
MELASTOMATACEAE,"Trembleya rosmarinoides",assessment,,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>."
MELASTOMATACEAE,"Trembleya rosmarinoides",assessment,,"Martins, A.B.; Rodrigues, K.F.; Silva-Gonçalves, K.C. 2014. Trembleya in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB30873>."
LAMIACEAE,"Eriope confusa",assessment,,"Ganen, R.S.; Viana, M.B. 2006. História Ambiental do Parque Nacional da Chapada Diamantina/BA. Consultoria Legislativa."
LAMIACEAE,"Eriope confusa",assessment,,"Harley, R.; França, F.; Santos, E.P.; Santos, J.S.; Pastore, J.F. 2013. Lamiaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB142>. Acesso em 11 Novembro 2013. "
LAMIACEAE,"Eriope confusa",assessment,,"Harley, M.R. & França, F. 2009. Lamiaceae. In: Giulietti, A. M.; Rapini, A.; Andrade, M. J. G.; Queiroz, L. P. de; Silva, J. M. C. Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 496p. "
LAMIACEAE,"Eriope confusa",assessment,,"Harley, R. M. 1992. New Taxa of Labiatae from the Pico das Almas and the Chapada Diamantina. Kew Bulletin, 47 (4): 553-580. "
LAMIACEAE,"Eriope confusa",assessment,,"Tanan, K. C. R.; Chaves, J. M. A. 2012. Educação ambiental como prática propostiva na intervenção das queimadas no município de Mucugê, Chapada Diamantina. 1º Seminário Nacional de Geoecologia e planejamento territorial e 4º Seminário do Geoplan. Aracajú, SE. Disponível em : <http://anais.geoplan.net.br/trabalhos_formatados/A%20EDUCACAO%20AMBIENTAL%20COMO%20PRATICA%20PROPOSITIVA.pdf>."
CALOPHYLLACEAE,"Kielmeyera similis",assessment,,"BITTRICH, V. 2013. Calophyllaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB28306)"
CALOPHYLLACEAE,"Kielmeyera similis",assessment,,"BITTRICH, V; RODRIGUES, W.A. 2009. Clusiaceae In:Plantas raras do Brasil / (org) Giulietti, A.M.; Rapini, A.; Andrade, M.J.G. et al – Belo Horizonte, MG : Conservação Internacional. . Co-editora: Universidade Estadual de Feira de Santana. 496 p"
CALOPHYLLACEAE,"Kielmeyera similis",assessment,,"KLINK, C. A. & MACHADO, R. B. A. A. 2005. conservação do Cerrado brasileiro. Megadiversidade, v.1, n.1, p.147-155."
CALOPHYLLACEAE,"Kielmeyera similis",assessment,,"SADDI, N. 1982. A taxonomic revision of the genus Kielmeyera Martius (Guttiferae). Ph.D. Thesis, University of Reading, Reading. •	"
