"Familia";"Nome";"Analise";"Avaliação";"Categoria";"Criterio"
"EUPHORBIACEAE";"Caperonia velloziana";"";"";"";""
"EUPHORBIACEAE";"Croton nigricans";"";"";"";""
"EUPHORBIACEAE";"Croton tenuicaulis";"";"";"";""
"EUPHORBIACEAE";"Dalechampia granadilla";"";"";"";""
"EUPHORBIACEAE";"Euphorbia laevigata";"";"";"";""
"EUPHORBIACEAE";"Euphorbia sabulicola";"";"";"";""
"EUPHORBIACEAE";"Manihot corymbiflora";"";"";"";""
"EUPHORBIACEAE";"Ophthalmoblapton macrophyllum";"";"";"";""
"EUPHORBIACEAE";"Sebastiania pteroclada";"";"";"";""
"EUPHORBIACEAE";"Tragia peltata";"";"";"";""
"FABACEAE";"Aeschynomene bradei";"";"";"";""
"FABACEAE";"Bauhinia albicans";"";"";"";""
"FABACEAE";"Dahlstedtia glaziovii";"";"";"";""
"FABACEAE";"Dahlstedtia grandiflora";"";"";"";""
"FABACEAE";"Dalbergia glaziovii";"";"";"";""
"FABACEAE";"Exostyles glabra";"";"";"";""
"FABACEAE";"Inga arenicola";"";"";"";""
"FABACEAE";"Inga enterolobioides";"";"";"";""
"FABACEAE";"Inga globularis";"";"";"";""
"FABACEAE";"Inga maritima";"";"";"";""
"FABACEAE";"Inga mendoncaei";"";"";"";""
"FABACEAE";"Luetzelburgia trialata";"";"";"";""
"FABACEAE";"Lupinus dusenianus";"";"";"";""
"FABACEAE";"Lupinus hasslerianus";"";"";"";""
"FABACEAE";"Lupinus russellianus";"";"";"";""
"FABACEAE";"Machaerium firmum";"";"";"";""
"FABACEAE";"Machaerium legale";"";"";"";""
"FABACEAE";"Machaerium macaense";"";"";"";""
"FABACEAE";"Machaerium obovatum";"";"";"";""
"FABACEAE";"Martiodendron fluminense";"";"";"";""
"FABACEAE";"Mimosa ernestii";"";"";"";""
"FABACEAE";"Mimosa glazioui";"";"";"";""
"FABACEAE";"Moldenhawera polysperma";"";"";"";""
"FABACEAE";"Ormosia altimontana";"";"";"";""
"FABACEAE";"Peltogyne mattosiana";"";"";"";""
"FABACEAE";"Piptadenia laxipinna";"";"";"";""
"FABACEAE";"Piptadenia polyptera";"";"";"";""
"FABACEAE";"Poecilanthe fluminensis";"";"";"";""
"FABACEAE";"Pseudopiptadenia inaequalis";"";"";"";""
"FABACEAE";"Senegalia miersii";"";"";"";""
"FABACEAE";"Senegalia mikanii";"";"";"";""
"FABACEAE";"Senegalia pedicellata";"";"";"";""
"FABACEAE";"Senegalia recurva";"";"";"";""
"FABACEAE";"Swartzia glazioviana";"";"";"";""
"FABACEAE";"Swartzia submontana";"";"";"";""
"FABACEAE";"Tachigali beaurepairei";"";"";"";""
"FABACEAE";"Tachigali duckei";"";"";"";""
"FABACEAE";"Zollernia glaziovii";"";"";"";""
"FRULLANIACEAE";"Frullania brachycarpa";"";"";"";""
"FRULLANIACEAE";"Frullania cuencensis";"";"";"";""
"GENTIANACEAE";"Prepusa alata";"open";"";"";""
"GENTIANACEAE";"Prepusa connata";"";"";"";""
"GENTIANACEAE";"Prepusa hookeriana";"";"";"";""
"GERANIACEAE";"Geranium brasiliense";"";"";"";""
"GESNERIACEAE";"Besleria fluminensis";"";"";"";""
"GESNERIACEAE";"Besleria grandifolia";"";"";"";""
"GESNERIACEAE";"Besleria melancholica";"";"";"";""
"GESNERIACEAE";"Nematanthus mirabilis";"";"";"";""
"GESNERIACEAE";"Nematanthus pycnophyllus";"";"";"";""
"GESNERIACEAE";"Nematanthus serpens";"";"";"";""
"GESNERIACEAE";"Sinningia bulbosa";"";"";"";""
"GESNERIACEAE";"Sinningia cardinalis";"";"";"";""
"GESNERIACEAE";"Sinningia cochlearis";"";"";"";""
"GESNERIACEAE";"Sinningia gesneriifolia";"";"";"";""
"GESNERIACEAE";"Sinningia guttata";"";"";"";""
"GESNERIACEAE";"Sinningia helleri";"";"";"";""
"GESNERIACEAE";"Sinningia hirsuta";"";"";"";""
"GESNERIACEAE";"Sinningia lateritia";"";"";"";""
"GESNERIACEAE";"Sinningia lindleyi";"";"";"";""
"GESNERIACEAE";"Sinningia muscicola";"";"";"";""
"GESNERIACEAE";"Sinningia pusilla";"";"";"";""
"GESNERIACEAE";"Vanhouttea bradeana";"";"";"";""
"GESNERIACEAE";"Vanhouttea fruticulosa";"";"";"";""
"GESNERIACEAE";"Vanhouttea gardneri";"";"";"";""
"GESNERIACEAE";"Vanhouttea lanata";"";"";"";""
"HELICONIACEAE";"Heliconia pseudoaemygdiana";"";"";"";""
"HERBERTACEAE";"Herbertus sendtneri";"";"";"";""
"HUMIRIACEAE";"Humiriastrum glaziovii";"";"";"";""
"HYMENOPHYLLACEAE";"Hymenophyllum sampaioanum";"";"";"";""
"IRIDACEAE";"Neomarica itatiaica";"";"";"";""
"IRIDACEAE";"Neomarica longifolia";"";"";"";""
"IRIDACEAE";"Neomarica northiana";"";"";"";""
"IRIDACEAE";"Neomarica silvestris";"";"";"";""
"IRIDACEAE";"Sisyrinchium glaziovii";"";"";"";""
"IRIDACEAE";"Trimezia organensis";"";"";"";""
"ISOETACEAE";"Isoetes goebelii";"";"";"";""
"ISOETACEAE";"Isoetes organensis";"";"";"";""
"ISOETACEAE";"Isoetes ulei";"";"";"";""
"LAMIACEAE";"Hedeoma crenatum";"";"";"";""
"LAMIACEAE";"Hyptis cymulosa";"";"";"";""
"LAMIACEAE";"Monochilus gloxiniifolius";"";"";"";""
"LAMIACEAE";"Salvia altissima";"";"";"";""
"LAMIACEAE";"Salvia benthamiana";"";"";"";""
"LAMIACEAE";"Salvia longibracteolata";"";"";"";""
"LAMIACEAE";"Salvia rivularis";"";"";"";""
"LAMIACEAE";"Scutellaria tubiflora";"";"";"";""
"LAURACEAE";"Aniba pedicellata";"open";"";"";""
"LAURACEAE";"Beilschmiedia angustifolia";"";"";"";""
"LAURACEAE";"Beilschmiedia stricta";"open";"";"";""
"LAURACEAE";"Cinnamomum glaziovii";"";"";"";""
"LAURACEAE";"Endlicheria balsamea";"";"";"";""
"LAURACEAE";"Mezilaurus navalium";"";"";"";""
"LAURACEAE";"Nectandra spicata";"";"";"";""
"LAURACEAE";"Ocotea abbreviata";"";"";"";""
"LAURACEAE";"Ocotea itatiaiae";"";"";"";""
"LAURACEAE";"Ocotea leucophloea";"";"";"";""
"LAURACEAE";"Ocotea maximilianea";"";"";"";""
"LAURACEAE";"Ocotea schwackeana";"";"";"";""
"LAURACEAE";"Ocotea sinaiana";"";"";"";""
"LAURACEAE";"Ocotea sulcata";"";"";"";""
"LAURACEAE";"Persea microphylla";"";"";"";""
"LAURACEAE";"Pleurothyrium amplifolium";"";"";"";""
"LAURACEAE";"Urbanodendron macrophyllum";"";"";"";""
"LECYTHIDACEAE";"Couratari pyramidata";"open";"";"";""
"LECYTHIDACEAE";"Eschweilera compressa";"";"";"";""
"LEJEUNEACEAE";"Blepharolejeunea securifolia";"";"";"";""
"LEJEUNEACEAE";"Cheilolejeunea inflexa";"";"";"";""
"LEJEUNEACEAE";"Colura itatyana";"";"";"";""
"LEJEUNEACEAE";"Lejeunea inflexiloba";"";"";"";""
"LENTIBULARIACEAE";"Utricularia geminiloba";"";"";"";""
"LEPIDOZIACEAE";"Paracromastigum dusenii";"";"";"";""
"LEUCOMIACEAE";"Leucomium steerei";"";"";"";""
"LINDSAEACEAE";"Lonchitis hirsuta";"";"";"";""
"LOGANIACEAE";"Strychnos dantaensis";"";"";"";""
"LOGANIACEAE";"Strychnos jacarepiensis";"";"";"";""
"LORANTHACEAE";"Psittacanthus pluricotyledonarius";"";"";"";""
"LORANTHACEAE";"Struthanthus armandianus";"";"";"";""
"LORANTHACEAE";"Struthanthus citricola";"";"";"";""
"LORANTHACEAE";"Struthanthus dorothyi";"";"";"";""
"LORANTHACEAE";"Struthanthus harlingianus";"";"";"";""
"LORANTHACEAE";"Struthanthus involucratus";"";"";"";""
"LORANTHACEAE";"Struthanthus maricensis";"";"";"";""
"LORANTHACEAE";"Struthanthus pentamerus";"";"";"";""
"LORANTHACEAE";"Struthanthus volubilis";"";"";"";""
"MALPIGHIACEAE";"Banisteriopsis magdalenensis";"";"";"";""
"MALPIGHIACEAE";"Bronwenia peckoltii";"";"";"";""
"MALPIGHIACEAE";"Heteropterys occhionii";"";"";"";""
"MALPIGHIACEAE";"Heteropterys ternstroemiifolia";"";"";"";""
"MALPIGHIACEAE";"Hiraea wiedeana";"";"";"";""
"MALPIGHIACEAE";"Janusia diminuta";"";"";"";""
"MALPIGHIACEAE";"Stigmaphyllon affine";"";"";"";""
"MALPIGHIACEAE";"Stigmaphyllon carautae";"";"";"";""
"MALVACEAE";"Abutilon anodoides";"";"";"";""
"MALVACEAE";"Abutilon esculentum";"";"";"";""
"MALVACEAE";"Abutilon hirsutum";"";"";"";""
"MALVACEAE";"Abutilon macrocarpum";"";"";"";""
"MALVACEAE";"Abutilon macrophyllum";"";"";"";""
"MALVACEAE";"Byttneria beyrichiana";"";"";"";""
"MALVACEAE";"Callianthe glaziovii";"";"";"";""
"MALVACEAE";"Callianthe rufivela";"";"";"";""
"MALVACEAE";"Callianthe schenckii";"";"";"";""
"MALVACEAE";"Callianthe sellowiana";"";"";"";""
"MALVACEAE";"Callianthe senilis";"";"";"";""
"MALVACEAE";"Gaya gaudichaudiana";"";"";"";""
"MALVACEAE";"Sida petropolitana";"";"";"";""
"MALVACEAE";"Sida sampaiana";"";"";"";""
"MALVACEAE";"Sida schumanniana";"";"";"";""
"MALVACEAE";"Waltheria glazioviana";"";"";"";""
"MALVACEAE";"Waltheria petiolata";"";"";"";""
"MARANTACEAE";"Goeppertia dorothyae";"";"";"";""
"MARANTACEAE";"Goeppertia fatimae";"";"";"";""
"MARANTACEAE";"Goeppertia grazielae";"";"";"";""
"MARANTACEAE";"Goeppertia reginae";"";"";"";""
"MARANTACEAE";"Goeppertia sphaerocephala";"";"";"";""
"MARANTACEAE";"Thalia petersiana";"";"";"";""
"MARCGRAVIACEAE";"Marcgravia comosa";"";"";"";""
"MARCGRAVIACEAE";"Souroubea platyadenia";"";"";"";""
"MARCHANTIACEAE";"Marchantia breviloba";"";"";"";""
"MARCHANTIACEAE";"Marchantia paleacea";"";"";"";""
"MELASTOMATACEAE";"Behuria cordifolia";"open";"";"";""
"MELASTOMATACEAE";"Behuria corymbosa";"";"";"";""
"MELASTOMATACEAE";"Behuria edmundoi";"";"";"";""
"MELASTOMATACEAE";"Behuria glazioviana";"";"";"";""
"MELASTOMATACEAE";"Behuria huberioides";"";"";"";""
"MELASTOMATACEAE";"Behuria limae";"";"";"";""
"MELASTOMATACEAE";"Behuria magdalenensis";"";"";"";""
"MELASTOMATACEAE";"Behuria mouraei";"";"";"";""
"MELASTOMATACEAE";"Behuria organensis";"";"";"";""
"MELASTOMATACEAE";"Bertolonia grazielae";"";"";"";""
"MELASTOMATACEAE";"Bertolonia sanguinea";"";"";"";""
"MELASTOMATACEAE";"Bertolonia valenteana";"";"";"";""
"MELASTOMATACEAE";"Bisglaziovia behurioides";"";"";"";""
"MELASTOMATACEAE";"Clidemia raddiana";"";"";"";""
"MELASTOMATACEAE";"Huberia minor";"";"";"";""
"MELASTOMATACEAE";"Huberia parvifolia";"";"";"";""
"MELASTOMATACEAE";"Huberia triplinervis";"";"";"";""
"MELASTOMATACEAE";"Itatiaia cleistopetala";"";"";"";""
"MELASTOMATACEAE";"Leandra acuminata";"";"";"";""
"MELASTOMATACEAE";"Leandra alpestris";"";"";"";""
"MELASTOMATACEAE";"Leandra altomacaensis";"";"";"";""
"MELASTOMATACEAE";"Leandra atrata";"";"";"";""
"MELASTOMATACEAE";"Leandra atroviridis";"";"";"";""
"MELASTOMATACEAE";"Leandra attenuata";"";"";"";""
"MELASTOMATACEAE";"Leandra breviflora";"";"";"";""
"MELASTOMATACEAE";"Leandra chaetocalyx";"";"";"";""
"MELASTOMATACEAE";"Leandra dentata";"";"";"";""
"MELASTOMATACEAE";"Leandra depauperata";"";"";"";""
"MELASTOMATACEAE";"Leandra freyreissii";"";"";"";""
"MELASTOMATACEAE";"Leandra laxa";"";"";"";""
"MELASTOMATACEAE";"Leandra magdalenensis";"";"";"";""
"MELASTOMATACEAE";"Leandra markgrafii";"";"";"";""
"MELASTOMATACEAE";"Leandra mollis";"";"";"";""
"MELASTOMATACEAE";"Leandra mouraei";"";"";"";""
"MELASTOMATACEAE";"Leandra multisetosa";"";"";"";""
"MELASTOMATACEAE";"Leandra niangaeformis";"";"";"";""
"MELASTOMATACEAE";"Leandra organensis";"";"";"";""
"MELASTOMATACEAE";"Leandra pubescens";"";"";"";""
"MELASTOMATACEAE";"Leandra rubida";"";"";"";""
"MELASTOMATACEAE";"Leandra saldanhaei";"";"";"";""
"MELASTOMATACEAE";"Leandra schwackei";"";"";"";""
"MELASTOMATACEAE";"Leandra sessiliflora";"";"";"";""
"MELASTOMATACEAE";"Leandra sphaerocarpa";"";"";"";""
"MELASTOMATACEAE";"Leandra tetragona";"";"";"";""
"MELASTOMATACEAE";"Meriania excelsa";"";"";"";""
"MELASTOMATACEAE";"Meriania glabra";"";"";"";""
"MELASTOMATACEAE";"Meriania glazioviana";"";"";"";""
"MELASTOMATACEAE";"Meriania longipes";"";"";"";""
"MELASTOMATACEAE";"Meriania robusta";"";"";"";""
"MELASTOMATACEAE";"Miconia altissima";"";"";"";""
"MELASTOMATACEAE";"Miconia argyraea";"";"";"";""
"MELASTOMATACEAE";"Miconia augusti";"";"";"";""
"MELASTOMATACEAE";"Miconia cinerea";"";"";"";""
"MELASTOMATACEAE";"Miconia dichroa";"";"";"";""
"MELASTOMATACEAE";"Miconia divaricata";"";"";"";""
"MELASTOMATACEAE";"Miconia eichleri";"";"";"";""
"MELASTOMATACEAE";"Miconia elaeodendron";"";"";"";""
"MELASTOMATACEAE";"Miconia fluminensis";"";"";"";""
"MELASTOMATACEAE";"Miconia gigantea";"";"";"";""
"MELASTOMATACEAE";"Miconia gilva";"";"";"";""
"MELASTOMATACEAE";"Miconia glazioviana";"";"";"";""
"MELASTOMATACEAE";"Miconia inaequidens";"";"";"";""
"MELASTOMATACEAE";"Miconia klotzschii";"";"";"";""
"MELASTOMATACEAE";"Miconia laeta";"";"";"";""
"MELASTOMATACEAE";"Miconia mourae";"";"";"";""
"MELASTOMATACEAE";"Miconia oblongifolia";"";"";"";""
"MELASTOMATACEAE";"Miconia ovalifolia";"";"";"";""
"MELASTOMATACEAE";"Miconia ovata";"";"";"";""
"MELASTOMATACEAE";"Miconia penduliflora";"";"";"";""
"MELASTOMATACEAE";"Miconia petroniana";"";"";"";""
"MELASTOMATACEAE";"Miconia pseudoeichleri";"";"";"";""
"MELASTOMATACEAE";"Miconia pulchra";"";"";"";""
"MELASTOMATACEAE";"Miconia rabenii";"";"";"";""
"MELASTOMATACEAE";"Miconia saldanhae";"";"";"";""
"MELASTOMATACEAE";"Miconia subvernicosa";"";"";"";""
"MELASTOMATACEAE";"Mouriri arenicola";"";"";"";""
"MELASTOMATACEAE";"Pleiochiton glaziovianum";"";"";"";""
"MELASTOMATACEAE";"Pleiochiton longipetiolatum";"";"";"";""
"MELASTOMATACEAE";"Pleiochiton magdalenense";"";"";"";""
"MELASTOMATACEAE";"Pleiochiton micranthum";"";"";"";""
"MELASTOMATACEAE";"Pleiochiton parvifolium";"";"";"";""
"MELASTOMATACEAE";"Tibouchina alata";"";"";"";""
"MELASTOMATACEAE";"Tibouchina australis";"";"";"";""
"MELASTOMATACEAE";"Tibouchina axillaris";"";"";"";""
"MELASTOMATACEAE";"Tibouchina benthamiana";"";"";"";""
"MELASTOMATACEAE";"Tibouchina cordifolia";"";"";"";""
"MELASTOMATACEAE";"Tibouchina corymbosa";"";"";"";""
"MELASTOMATACEAE";"Tibouchina cristata";"";"";"";""
"MELASTOMATACEAE";"Tibouchina discolor";"";"";"";""
"MELASTOMATACEAE";"Tibouchina elegans";"";"";"";""
"MELASTOMATACEAE";"Tibouchina floribunda";"";"";"";""
"MELASTOMATACEAE";"Tibouchina granulosa";"";"";"";""
"MELASTOMATACEAE";"Tibouchina hirsutissima";"";"";"";""
"MELASTOMATACEAE";"Tibouchina lilacina";"";"";"";""
"MELASTOMATACEAE";"Tibouchina maximiliana";"";"";"";""
"MELASTOMATACEAE";"Tibouchina moricandiana";"";"";"";""
"MELASTOMATACEAE";"Tibouchina pallida";"";"";"";""
"MELASTOMATACEAE";"Tibouchina raddiana";"";"";"";""
"MELASTOMATACEAE";"Tibouchina schwackei";"";"";"";""
"MELASTOMATACEAE";"Tibouchina thereminiana";"";"";"";""
"MELASTOMATACEAE";"Tibouchina virgata";"";"";"";""
"MELIACEAE";"Trichilia luciae";"";"";"";""
"METEORIACEAE";"Trachypus bicolor";"";"";"";""
"MNIACEAE";"Mielichhoferia megalocarpum";"";"";"";""
"MNIACEAE";"Schizymenium linearicaule";"";"";"";""
"MNIACEAE";"Schizymenium pusillum";"";"";"";""
"MONIMIACEAE";"Macropeplus friburgensis";"";"";"";""
"MONIMIACEAE";"Mollinedia acutissima";"";"";"";""
"MONIMIACEAE";"Mollinedia corcovadensis";"";"";"";""
"MONIMIACEAE";"Mollinedia heteranthera";"";"";"";""
"MONIMIACEAE";"Mollinedia longicuspidata";"";"";"";""
"MONIMIACEAE";"Mollinedia lowtheriana";"";"";"";""
"MONIMIACEAE";"Mollinedia marliae";"";"";"";""
"MONIMIACEAE";"Mollinedia myriantha";"";"";"";""
"MONIMIACEAE";"Mollinedia stenophylla";"";"";"";""
"MORACEAE";"Dorstenia brevipetiolata";"";"";"";""
"MORACEAE";"Dorstenia fischeri";"";"";"";""
"MORACEAE";"Dorstenia ramosa";"";"";"";""
"MORACEAE";"Maclura brasiliensis";"";"";"";""
"MORACEAE";"Sorocea carautana";"";"";"";""
"MYRTACEAE";"Calyptranthes anceps";"";"";"";""
"MYRTACEAE";"Calyptranthes aromatica";"";"";"";""
"MYRTACEAE";"Calyptranthes bimarginata";"";"";"";""
"MYRTACEAE";"Calyptranthes caudata";"";"";"";""
"MYRTACEAE";"Calyptranthes grandiflora";"";"";"";""
"MYRTACEAE";"Calyptranthes martiusiana";"";"";"";""
"MYRTACEAE";"Calyptranthes ursina";"";"";"";""
"MYRTACEAE";"Campomanesia fruticosa";"";"";"";""
"MYRTACEAE";"Campomanesia hirsuta";"";"";"";""
"MYRTACEAE";"Campomanesia lundiana";"";"";"";""
"MYRTACEAE";"Campomanesia mediterranea";"";"";"";""
"MYRTACEAE";"Campomanesia terminalis";"";"";"";""
"MYRTACEAE";"Eugenia adenocarpa";"";"";"";""
"MYRTACEAE";"Eugenia arrabidae";"";"";"";""
"MYRTACEAE";"Eugenia arvensis";"";"";"";""
"MYRTACEAE";"Eugenia augustana";"";"";"";""
"MYRTACEAE";"Eugenia brachysepala";"";"";"";""
"MYRTACEAE";"Eugenia cambucae";"";"";"";""
"MYRTACEAE";"Eugenia chlorocarpa";"";"";"";""
"MYRTACEAE";"Eugenia cinerascens";"";"";"";""
"MYRTACEAE";"Eugenia coccifera";"";"";"";""
"MYRTACEAE";"Eugenia corcovadensis";"";"";"";""
"MYRTACEAE";"Eugenia crenata";"";"";"";""
"MYRTACEAE";"Eugenia decussata";"";"";"";""
"MYRTACEAE";"Eugenia expansa";"";"";"";""
"MYRTACEAE";"Eugenia grandifolia";"";"";"";""
"MYRTACEAE";"Eugenia grazielae";"";"";"";""
"MYRTACEAE";"Eugenia irirensis";"";"";"";""
"MYRTACEAE";"Eugenia itaguahiensis";"";"";"";""
"MYRTACEAE";"Eugenia kuhlmanniana";"";"";"";""
"MYRTACEAE";"Eugenia magnifica";"";"";"";""
"MYRTACEAE";"Eugenia marambaiensis";"";"";"";""
"MYRTACEAE";"Eugenia martiana";"";"";"";""
"MYRTACEAE";"Eugenia oxyoentophylla";"";"";"";""
"MYRTACEAE";"Eugenia puberula";"";"";"";""
"MYRTACEAE";"Eugenia pulcherrima";"";"";"";""
"MYRTACEAE";"Eugenia sprengelii";"";"";"";""
"MYRTACEAE";"Eugenia stenosepala";"";"";"";""
"MYRTACEAE";"Eugenia strellensis";"";"";"";""
"MYRTACEAE";"Eugenia strigipes";"";"";"";""
"MYRTACEAE";"Eugenia teixeireana";"";"";"";""
"MYRTACEAE";"Eugenia violascens";"";"";"";""
"MYRTACEAE";"Marlierea capitata";"";"";"";""
"MYRTACEAE";"Marlierea choriophylla";"";"";"";""
"MYRTACEAE";"Marlierea estrellensis";"";"";"";""
"MYRTACEAE";"Marlierea guanabarina";"";"";"";""
"MYRTACEAE";"Marlierea langsdorffii";"";"";"";""
"MYRTACEAE";"Marlierea martinellii";"";"";"";""
"MYRTACEAE";"Marlierea occhionii";"";"";"";""
"MYRTACEAE";"Marlierea resupinata";"";"";"";""
"MYRTACEAE";"Marlierea sessiliflora";"";"";"";""
"MYRTACEAE";"Marlierea silvestris";"";"";"";""
"MYRTACEAE";"Myrcia badia";"";"";"";""
"MYRTACEAE";"Myrcia colpodes";"";"";"";""
"MYRTACEAE";"Myrcia dolichopetala";"";"";"";""
"MYRTACEAE";"Myrcia magnifolia";"";"";"";""
"MYRTACEAE";"Myrcia neocambessedeana";"";"";"";""
"MYRTACEAE";"Myrcia oreioeca";"";"";"";""
"MYRTACEAE";"Myrcia rubiginosa";"";"";"";""
"MYRTACEAE";"Myrcia stewartiana";"";"";"";""
"MYRTACEAE";"Myrcia velutiflora";"";"";"";""
"MYRTACEAE";"Myrcia warmingiana";"";"";"";""
"MYRTACEAE";"Myrciaria pallida";"";"";"";""
"MYRTACEAE";"Myrciaria pumila";"";"";"";""
"MYRTACEAE";"Neomitranthes apiculata";"";"";"";""
"MYRTACEAE";"Neomitranthes riedeliana";"";"";"";""
"MYRTACEAE";"Plinia anonyma";"";"";"";""
"MYRTACEAE";"Plinia ilhensis";"";"";"";""
"MYRTACEAE";"Plinia marqueteana";"";"";"";""
"MYRTACEAE";"Plinia martinellii";"";"";"";""
"MYRTACEAE";"Plinia sebastianopolitana";"";"";"";""
"MYRTACEAE";"Psidium anthomega";"";"";"";""
"MYRTACEAE";"Psidium arboreum";"";"";"";""
"NECKERACEAE";"Neckeropsis foveolata";"";"";"";""
"OCHNACEAE";"Luxemburgia glazioviana";"";"";"";""
"OCHNACEAE";"Ouratea campos-portoi";"";"";"";""
"OCHNACEAE";"Ouratea grandifolia";"";"";"";""
"OCHNACEAE";"Ouratea miersii";"";"";"";""
"OCHNACEAE";"Ouratea polita";"";"";"";""
"OCHNACEAE";"Ouratea stipulata";"";"";"";""
"OLACACEAE";"Cathedra grandiflora";"";"";"";""
"OLACACEAE";"Dulacia singularis";"";"";"";""
"OLEACEAE";"Chionanthus fluminensis";"";"";"";""
"OLEACEAE";"Chionanthus tenuis";"";"";"";""
"ONAGRACEAE";"Fuchsia alpestris";"";"";"";""
"ONAGRACEAE";"Fuchsia campos-portoi";"";"";"";""
"ONAGRACEAE";"Fuchsia glazioviana";"";"";"";""
"OPILIACEAE";"Agonandra fluminensis";"";"";"";""
"ORCHIDACEAE";"Acianthera bidentata";"";"";"";""
"ORCHIDACEAE";"Acianthera capanemae";"";"";"";""
"ORCHIDACEAE";"Acianthera exdrasii";"";"";"";""
"ORCHIDACEAE";"Acianthera pavimentata";"";"";"";""
"ORCHIDACEAE";"Acianthera subrotundifolia";"";"";"";""
"ORCHIDACEAE";"Anathallis flammea";"";"";"";""
"ORCHIDACEAE";"Anathallis githaginea";"";"";"";""
"ORCHIDACEAE";"Anathallis lichenophila";"";"";"";""
"ORCHIDACEAE";"Anathallis pubipetala";"";"";"";""
"ORCHIDACEAE";"Anathallis rubrolimbata";"";"";"";""
"ORCHIDACEAE";"Anathallis spannageliana";"";"";"";""
"ORCHIDACEAE";"Baptistonia pulchella";"";"";"";""
"ORCHIDACEAE";"Barbosella macaheensis";"";"";"";""
"ORCHIDACEAE";"Brasilaelia fidelensis";"";"";"";""
"ORCHIDACEAE";"Brasilidium dasytyle";"";"";"";""
"ORCHIDACEAE";"Brasilidium xscullyi";"";"";"";""
"ORCHIDACEAE";"Brasiliorchis heismanniana";"";"";"";""
"ORCHIDACEAE";"Brasiliorchis polyantha";"";"";"";""
"ORCHIDACEAE";"Bulbophyllum macroceras";"";"";"";""
"ORCHIDACEAE";"Campylocentrum calostachyum";"";"";"";""
"ORCHIDACEAE";"Campylocentrum organense";"";"";"";""
"ORCHIDACEAE";"Catasetum globiflorum";"";"";"";""
"ORCHIDACEAE";"Cattleya dormaniana";"";"";"";""
"ORCHIDACEAE";"Centroglossa greeniana";"";"";"";""
"ORCHIDACEAE";"Cleistes liliastrum";"";"";"";""
"ORCHIDACEAE";"Cleistes miersii";"";"";"";""
"ORCHIDACEAE";"Coppensia edmundoi";"";"";"";""
"ORCHIDACEAE";"Cyclopogon gardneri";"";"";"";""
"ORCHIDACEAE";"Cyclopogon proboscideus";"";"";"";""
"ORCHIDACEAE";"Cyclopogon venustus";"";"";"";""
"ORCHIDACEAE";"Encyclia viridiflora";"";"";"";""
"ORCHIDACEAE";"Epidendrum ×purpureum";"";"";"";""
"ORCHIDACEAE";"Epidendrum ammophilum";"";"";"";""
"ORCHIDACEAE";"Epidendrum goebelii";"";"";"";""
"ORCHIDACEAE";"Epidendrum harrisoniae";"";"";"";""
"ORCHIDACEAE";"Epidendrum magdalenense";"";"";"";""
"ORCHIDACEAE";"Epistephium portellianum";"";"";"";""
"ORCHIDACEAE";"Eurystyles lobata";"";"";"";""
"ORCHIDACEAE";"Eurystyles rutkowskiana";"";"";"";""
"ORCHIDACEAE";"Gomesa messmeriana";"";"";"";""
"ORCHIDACEAE";"Habenaria gnoma";"";"";"";""
"ORCHIDACEAE";"Habenaria luetzelburgii";"";"";"";""
"ORCHIDACEAE";"Hadrolaelia acuensis";"";"";"";""
"ORCHIDACEAE";"Hapalorchis cymbirostris";"";"";"";""
"ORCHIDACEAE";"Hapalorchis lindleyanus";"";"";"";""
"ORCHIDACEAE";"Hapalorchis panduratus";"";"";"";""
"ORCHIDACEAE";"Hoffmannseggella alvaroana";"";"";"";""
"ORCHIDACEAE";"Koellensteinia florida";"";"";"";""
"ORCHIDACEAE";"Lankesterella parvula";"";"";"";""
"ORCHIDACEAE";"Lankesterella pilosa";"";"";"";""
"ORCHIDACEAE";"Lankesterella spannageliana";"";"";"";""
"ORCHIDACEAE";"Maxillaria pterocarpa";"";"";"";""
"ORCHIDACEAE";"Miltonia flava";"";"";"";""
"ORCHIDACEAE";"Miltonia xbinotii";"";"";"";""
"ORCHIDACEAE";"Miltonia xcastanea";"";"";"";""
"ORCHIDACEAE";"Miltonia xcogniauxiae";"";"";"";""
"ORCHIDACEAE";"Miltonia xpeetersiana";"";"";"";""
"ORCHIDACEAE";"Miltonia xrosiana";"";"";"";""
"ORCHIDACEAE";"Octomeria aetheoantha";"";"";"";""
"ORCHIDACEAE";"Octomeria cariocana";"";"";"";""
"ORCHIDACEAE";"Octomeria cochlearis";"";"";"";""
"ORCHIDACEAE";"Octomeria fimbriata";"";"";"";""
"ORCHIDACEAE";"Octomeria helvola";"";"";"";""
"ORCHIDACEAE";"Octomeria itatiaiae";"";"";"";""
"ORCHIDACEAE";"Octomeria minuta";"";"";"";""
"ORCHIDACEAE";"Octomeria multiflora";"";"";"";""
"ORCHIDACEAE";"Octomeria pumila";"";"";"";""
"ORCHIDACEAE";"Octomeria rodeiensis";"";"";"";""
"ORCHIDACEAE";"Octomeria rodriguesii";"";"";"";""
"ORCHIDACEAE";"Octomeria sarcophylla";"";"";"";""
"ORCHIDACEAE";"Pabstia placanthera";"";"";"";""
"ORCHIDACEAE";"Pabstiella calcarata";"";"";"";""
"ORCHIDACEAE";"Pabstiella crassicaulis";"";"";"";""
"ORCHIDACEAE";"Pabstiella curti-bradei";"";"";"";""
